Timestamp,Consumo ClO2 Etapa D0 L1,Consumo ClO2 Etapa D1 L1,Consumo ClO2 Etapa D2 L1,Consumo Total ClO2,Kappa Entr Prensa preblanqueo L1,Brillo D0 DCS,PH etapa D0,PH etapa D0 indirecta,PH Etapa EOP,Minikappa EOp (DCS),PH Etapa EOP indirecta,Brillo  Entrada Torre D1,PH etapa D1,PH etapa D1 indirecta,PH etapa D2 indirecta,Brillo D2 DCS L1,Conductividad Prensa PreBlanqueo,CE05_IP21_547FI1019,Flujo H2SO4 Etapa D0,Flujo CLO2 Etapa D0,Flujo NaOH Etapa Eop,Flujo H2O2 Etapa Eop,Flujo O2 Etapa Eop,Flujo NaOH Etapa D1,Cons. H2SO4 Etapa D1,Flujo ClO2 Etapa D1,Flujo CLO2 Etapa D2,Flujo Bisulfito a Etapa D2,Factor dil prensa D0 L1,Factor dil prensa E0P L1,Factor dil prensa D1 L1,Factor dil prensa D2 L1,Factor dil prensa pre Blanq. L1,Nivel Etapa DO,Nivel Etapa EOP,Nivel Etapa D1,Nivel Etapa D2,Nivel Etapa D0 _2,Nivel Etapa Eop_2,Nivel Etapa D2_2,Consist entrada prensa Pre-Blanq,Consistencia entrada prensa D0,Consistencia aliment. Torre EoP,Consistencia entrada prensa EOP,Consistencia aliment. Torre D1,Consistencia entrada prensa D1,Consistencia aliment. Torre D2,Consistencia entrada prensa D2,Control Cs entrada P. Pre-Blanq,Control Cs entrada prensa D0,Control Cs entrada prensa EOP,Control Cs entrada prensa D1,Control Cs entrada prensa D2,Consistencia Etapa Eop,Consistencia Etapa D1,Consistencia Etapa D2,Presion OP-Reactor ,Presion OP-Reactor _2,Temperatura Etapa D0,Temperatura OP-Reactor ,Temperatura Etapa D1,Temperatura Etapa D2,Agua de Lavado prensa preblanqueo,Pulp to OP Stage,Temperatura Etapa Eop,Pulp to D1-stage,Pulp D2-stage,Torque Motor Hidráulico preblanqueo,Torque Motor Hidraulico D0,Torque Motor Hidraulico D1,Torque maximo prensa EOP,Torque maximo prensa D2,Producción prensa D0,Producción prensa Eop,Producción prensa D1,Producción prensa D2,Produccion Prensa Pre-Blanq L1,Consumo ClO2 L1,Brillo Salida Torre D1,post D1 pH,Totalizador CIO2 L1,Flujo NaOH Etapa D2,Flujo H2SO4 Etapa D0 L1,Consumo ClO2 Etapa D0,Consumo H2SO4 Etapa D0 L1,Cons. Específico  O2 EOP,Consumo H2O2 Etapa Eop,Consumo NaOH Etapa Eop,Consumo ClO2 Etapa D1,Consumo NaOH Etapa D1,Consumo ClO2 Etapa D2,Consumo NaOH Etapa D2,Consumo Bisulfito Etapa D2,Conduct. Filt. Pre-Blanq L1,Blancura D0 (Lab) L1,Blancura D1 (Lab) L1,Blancura D2 (Lab) L1,Concentracion CLO2,CONSUMO ESPECIFICO CLO2,CUMPLE O  NO CUMPLE
2019-04-29 08:36:00,0.177,0.105,0.008,0.293,9.088,54.717,2.082,3.11,11.076,1.566,10.785,72.389,9.547,4.315,4.57,88.3,66.087,0.0,0,19.934,0.893,0.115,0.109,0.444,0.013,11.815,0.949,0.0,1.281,1.241,0.405,0.313,2.179,76.087,46.929,74.438,75.378,75.917,48.486,75.436,5.548,5.75,10.314,5.529,10.638,5.87,13.059,5.72,5.531,5.774,5.54,5.879,5.717,11.793,11.349,11.643,477.372,481.117,68.729,88.067,82.367,83.952,766.649,82.706,86.174,90.079,82.466,40.034,31.924,35.319,41.426,40.157,1564.72,1530.27,1629.947,1666.062,1635.7,15.292,88.699,4.302,14.595,0.123,0.035,10.446,3.272,5.993,5.707,13.814,6.691,6.982,0.502,1.797,0.0,5716.666,50.1,88.7,88.8,9.212,16.362432182064506,
2019-04-29 08:38:00,0.183,0.109,0.009,0.303,9.088,54.701,2.085,3.108,11.077,1.569,10.788,72.975,9.547,4.317,4.571,88.383,65.69,0.0,0,20.165,0.894,0.115,0.109,0.445,0.013,11.541,0.95,0.0,1.292,1.223,0.406,0.318,2.215,75.935,46.484,74.237,75.619,76.119,48.459,75.613,5.546,5.795,10.297,5.53,10.943,5.845,13.437,5.754,5.541,5.772,5.539,5.835,5.685,11.827,11.334,11.655,477.891,483.109,68.65,88.071,82.679,83.918,766.649,82.71,86.072,90.063,82.471,39.377,30.998,32.505,41.543,39.843,1565.9,1531.894,1632.43,1661.565,1626.8,15.794,88.627,4.303,14.21,0.123,0.035,10.559,3.28,5.988,5.708,13.898,6.488,6.836,0.5,1.794,0.0,5715.332,50.1,88.7,88.8,9.211,16.32976886875369,
2019-04-29 08:40:00,0.178,0.105,0.008,0.294,9.088,54.685,2.088,3.106,11.039,1.571,10.791,73.116,9.548,4.32,4.573,88.349,66.276,0.0,0,19.975,0.894,0.115,0.109,0.446,0.013,11.579,0.951,0.0,1.303,1.204,0.408,0.323,2.294,75.65,46.863,74.203,75.315,76.032,48.842,75.313,5.554,5.792,9.958,5.532,10.72,5.883,13.542,5.588,5.55,5.776,5.539,5.855,5.687,11.809,11.21,11.639,479.265,481.436,68.757,88.096,82.679,84.242,766.649,82.747,86.024,90.098,82.614,40.551,31.524,32.713,41.744,39.981,1564.13,1527.93,1625.586,1663.936,1622.94,15.393,88.641,4.304,14.253,0.123,0.035,10.48,3.288,5.983,5.709,13.914,6.435,6.815,0.497,1.791,0.0,5713.999,50.1,88.7,88.8,9.211,16.286815444154506,
2019-04-29 08:42:00,0.182,0.104,0.009,0.297,9.088,54.642,2.091,3.105,11.041,1.574,10.793,73.065,9.548,4.322,4.575,88.455,65.694,0.0,0,20.032,0.894,0.115,0.109,0.448,0.013,11.666,0.953,0.0,1.314,1.179,0.409,0.328,2.216,75.598,48.099,74.385,75.528,75.47,49.123,75.467,5.561,5.736,10.317,5.533,10.569,5.716,13.176,5.792,5.529,5.721,5.538,5.837,5.726,11.779,11.222,11.665,476.822,481.872,68.771,88.145,82.801,84.28,766.649,82.822,86.041,90.063,82.676,40.187,31.402,32.629,42.897,39.822,1563.21,1546.686,1631.315,1658.896,1631.46,15.633,88.601,4.304,14.383,0.123,0.035,10.467,3.296,6.0,5.71,13.975,6.47,6.794,0.495,1.788,0.0,5712.666,50.1,88.7,88.8,9.211,16.346691774107157,
2019-04-29 08:44:00,0.177,0.102,0.008,0.29,9.088,54.588,2.094,3.103,10.97,1.577,10.796,73.025,9.548,4.325,4.576,88.505,67.206,0.0,0,19.891,0.895,0.115,0.109,0.449,0.013,11.848,0.954,0.0,1.31,1.153,0.41,0.333,2.361,76.021,48.119,74.272,75.657,75.942,49.76,75.711,5.569,5.711,10.055,5.629,10.451,5.817,13.448,5.766,5.546,5.764,5.628,5.872,5.771,11.812,11.261,11.66,471.657,473.507,68.576,88.097,82.895,84.215,766.649,82.755,86.157,89.872,82.705,40.113,31.165,33.402,41.895,39.392,1563.81,1575.475,1638.63,1657.38,1624.2,15.289,88.521,4.305,14.774,0.122,0.035,10.468,3.304,6.005,5.71,13.979,6.478,6.821,0.494,1.785,0.0,5711.332,50.1,88.7,88.8,9.211,16.334907193853144,
2019-04-29 08:46:00,0.182,0.105,0.009,0.298,9.088,54.563,2.097,3.101,11.021,1.58,10.799,73.023,9.548,4.328,4.578,88.454,69.321,0.0,0,20.14,0.895,0.115,0.109,0.45,0.013,11.997,0.955,0.0,1.305,1.105,0.411,0.338,2.189,76.147,47.451,74.395,76.11,76.175,49.39,76.049,5.61,5.712,10.175,5.581,10.371,5.992,13.302,5.705,5.561,5.737,5.598,5.938,5.677,11.789,11.046,11.673,472.715,475.189,68.564,88.161,82.749,84.383,766.649,82.748,86.137,89.922,82.805,39.326,31.617,31.678,41.828,35.536,1569.47,1575.856,1633.717,1650.475,1629.61,15.841,88.64,4.306,14.977,0.122,0.035,10.519,3.312,5.998,5.711,13.895,6.486,6.944,0.494,1.782,0.0,5709.999,50.1,88.7,88.8,9.21,16.515154119644333,
2019-04-29 08:48:00,0.177,0.106,0.008,0.301,9.088,54.545,2.1,3.101,11.1,1.583,10.802,73.228,9.548,4.33,4.58,88.479,70.878,0.0,0,20.11,0.895,0.115,0.109,0.451,0.013,11.963,0.956,0.0,1.299,1.164,0.412,0.308,2.194,76.107,46.996,74.581,76.181,76.048,48.623,76.288,5.534,5.752,10.426,5.524,10.438,5.881,13.19,5.801,5.548,5.736,5.529,5.837,5.754,11.778,10.959,11.673,474.198,476.912,68.769,88.241,82.678,84.291,766.649,82.803,86.164,89.874,82.765,39.842,31.981,32.536,42.051,40.141,1567.27,1543.763,1622.638,1672.077,1635.62,15.519,88.545,4.307,14.886,0.121,0.035,10.499,3.32,5.991,5.712,13.918,6.642,7.056,0.495,1.779,0.0,5708.666,50.1,88.7,88.8,9.21,16.53200755077697,
2019-04-29 08:50:00,0.179,0.107,0.008,0.312,9.088,54.529,2.103,3.101,11.103,1.586,10.804,72.769,9.548,4.333,4.581,88.503,70.815,0.0,0,19.982,0.896,0.115,0.109,0.451,0.013,11.703,0.958,0.0,1.293,1.165,0.413,0.274,2.225,76.409,48.182,74.484,76.797,76.207,48.805,76.812,5.548,5.713,10.199,5.534,10.199,5.96,13.381,5.845,5.536,5.738,5.537,5.897,5.788,11.814,11.236,11.652,476.336,480.615,68.71,88.064,82.522,84.375,766.649,82.81,86.029,89.852,82.885,39.695,30.818,31.982,41.615,40.694,1561.03,1538.344,1638.202,1675.826,1637.58,15.594,88.718,4.307,14.424,0.121,0.035,10.454,3.328,5.983,5.713,13.911,6.56,6.883,0.495,1.776,0.0,5707.332,50.1,88.7,88.8,9.21,16.325474982291926,
2019-04-29 08:52:00,0.18,0.107,0.009,0.312,9.088,54.534,2.106,3.101,11.027,1.589,10.807,72.526,9.548,4.336,4.583,88.518,70.561,0.0,0,19.997,0.896,0.115,0.109,0.45,0.013,11.426,0.956,0.0,1.287,1.292,0.414,0.242,2.316,75.951,47.453,74.203,75.605,76.048,48.776,75.627,5.553,5.807,10.156,5.547,10.614,5.873,13.049,5.8,5.537,5.812,5.546,5.865,5.821,11.787,11.521,11.635,477.378,480.366,68.65,88.048,82.655,84.288,766.649,82.751,86.02,89.899,82.692,40.318,30.444,32.767,42.203,38.733,1566.47,1532.554,1633.068,1686.513,1634.31,15.609,88.72,4.308,14.382,0.12,0.035,10.5,3.336,5.976,5.704,13.883,6.419,6.854,0.495,1.773,0.0,5705.999,50.1,88.7,88.8,9.209,16.175036265429423,
2019-04-29 08:54:00,0.176,0.103,0.008,0.313,9.088,54.539,2.109,3.102,11.059,1.591,10.81,72.913,9.548,4.339,4.585,88.523,70.299,0.0,0,20.03,0.896,0.115,0.109,0.45,0.013,11.626,0.954,0.0,1.281,1.243,0.415,0.293,2.27,75.878,47.348,74.558,75.487,75.79,48.741,75.485,5.558,5.704,10.446,5.559,10.654,5.888,13.177,5.866,5.545,5.71,5.554,5.866,5.774,11.788,11.239,11.621,477.462,482.844,68.659,88.155,82.94,84.27,766.649,82.814,85.962,89.949,82.581,39.808,31.393,31.871,42.085,40.654,1563.15,1544.678,1618.366,1685.057,1637.05,15.262,88.624,4.309,14.545,0.12,0.035,10.518,3.344,6.011,5.695,13.868,6.327,6.827,0.495,1.771,0.0,5704.666,50.1,88.7,88.8,9.209,16.361752878260592,
2019-04-29 08:56:00,0.176,0.101,0.008,0.321,9.088,54.544,2.112,3.102,11.064,1.594,10.813,72.84,9.548,4.342,4.586,88.503,69.861,0.0,0,20.012,0.897,0.115,0.109,0.449,0.013,11.9,0.952,0.0,1.275,1.147,0.416,0.281,2.326,75.956,47.749,74.806,75.698,75.788,48.97,75.733,5.563,5.765,10.021,5.543,10.557,5.88,13.295,5.798,5.551,5.757,5.578,5.832,5.725,11.86,11.115,11.607,475.672,478.885,68.549,88.211,82.779,84.289,766.649,82.75,86.092,89.767,82.655,41.033,31.814,34.661,41.1,37.9,1567.55,1554.452,1638.304,1674.378,1651.98,15.005,88.733,4.31,14.708,0.119,0.035,10.429,3.354,5.985,5.685,13.855,6.508,6.802,0.495,1.763,0.0,5703.332,50.1,88.7,88.8,9.209,16.38943062890729,
2019-04-29 08:58:00,0.175,0.101,0.008,0.334,9.22,54.549,2.115,3.102,11.06,1.597,10.815,72.821,9.548,4.345,4.588,88.507,70.016,0.0,0,19.837,0.897,0.115,0.109,0.449,0.013,11.931,0.897,0.0,1.269,1.167,0.417,0.27,2.306,75.817,48.587,74.665,76.076,75.852,49.694,75.998,5.568,5.805,9.868,5.624,9.988,5.784,13.165,5.8,5.55,5.808,5.614,5.773,5.79,11.777,11.132,11.621,474.358,477.22,68.424,88.225,82.758,84.265,766.649,82.791,86.018,89.775,82.712,40.165,30.821,33.085,42.81,42.671,1577.3,1565.696,1620.279,1680.271,1632.44,15.088,88.689,4.31,14.382,0.119,0.035,10.53,3.366,5.967,5.649,13.856,6.491,6.776,0.495,1.733,0.0,5701.999,50.1,88.7,88.8,9.209,16.2902491282717,
2019-04-29 09:00:00,0.177,0.106,0.008,0.344,9.218,54.555,2.118,3.102,11.006,1.6,10.818,72.942,9.548,4.348,4.59,88.531,69.835,0.0,0,20.024,0.898,0.115,0.109,0.448,0.013,11.975,0.933,0.0,1.283,1.187,0.418,0.258,2.264,75.857,48.491,74.917,76.58,75.998,50.037,76.543,5.572,5.786,10.274,5.615,10.514,5.829,13.369,5.775,5.55,5.752,5.619,5.863,5.721,11.761,11.16,11.645,472.529,475.396,68.728,88.154,82.796,84.383,766.649,82.72,86.111,89.811,82.732,40.07,31.589,33.34,41.402,36.057,1564.38,1582.742,1627.518,1677.625,1640.27,15.267,88.699,4.311,14.817,0.118,0.035,10.497,3.377,5.98,5.689,13.934,6.377,6.868,0.495,1.733,0.0,5700.666,50.1,88.7,88.8,9.208,16.47940771888882,
2019-04-29 09:02:00,0.169,0.103,0.008,0.317,9.216,54.56,2.121,3.102,11.018,1.603,10.821,72.622,9.548,4.351,4.591,88.604,69.612,0.0,0,20.128,0.898,0.115,0.109,0.448,0.013,11.982,0.934,0.0,1.3,1.178,0.417,0.253,2.259,77.249,48.361,75.174,75.828,76.923,49.121,75.812,5.577,5.834,10.986,5.57,10.471,5.727,13.333,5.813,5.55,5.769,5.582,5.805,5.73,11.829,11.121,11.654,473.648,476.579,68.541,87.989,82.398,84.388,766.649,82.697,86.029,89.678,82.809,40.274,31.704,32.703,41.05,39.635,1569.7,1567.212,1618.078,1675.546,1628.43,15.003,88.642,4.312,14.657,0.118,0.035,10.526,3.389,5.998,5.691,13.941,6.536,6.924,0.495,1.749,0.0,5699.332,50.1,88.7,88.8,9.208,16.536221430231677,
2019-04-29 09:04:00,0.177,0.106,0.008,0.414,9.214,54.569,2.124,3.103,11.068,1.606,10.824,72.66,9.548,4.354,4.593,88.542,69.383,0.0,0,20.073,0.898,0.115,0.11,0.447,0.013,11.919,0.936,0.0,1.326,1.225,0.413,0.269,2.262,76.758,47.099,75.204,75.902,76.712,48.23,75.918,5.582,5.742,10.0,5.524,10.655,5.839,13.385,5.78,5.549,5.765,5.526,5.835,5.787,11.824,11.118,11.657,476.947,479.828,68.618,88.002,82.37,84.559,766.649,82.646,85.927,89.766,82.927,39.512,32.905,33.087,42.158,39.945,1565.34,1536.294,1631.021,1673.706,1641.11,15.245,88.697,4.314,14.711,0.118,0.035,10.453,3.398,6.026,5.692,13.917,6.648,7.055,0.495,1.765,0.0,5697.999,50.1,88.7,88.8,9.208,16.46064077973753,
2019-04-29 09:06:00,0.173,0.103,0.008,0.417,9.213,54.586,2.127,3.103,10.968,1.607,10.825,72.93,9.548,4.357,4.596,88.508,68.853,0.0,0,19.939,0.898,0.114,0.11,0.447,0.014,11.756,0.938,0.0,1.375,1.302,0.408,0.285,2.309,76.632,47.63,74.81,75.888,76.651,48.169,75.914,5.587,5.742,9.896,5.518,10.532,5.876,13.346,5.74,5.549,5.743,5.54,5.87,5.744,11.819,11.373,11.66,480.965,484.532,68.598,88.022,82.313,84.551,766.649,82.693,85.925,89.735,82.95,38.902,32.969,32.687,41.813,37.768,1564.56,1533.24,1624.081,1686.818,1610.05,15.118,88.723,4.317,14.618,0.117,0.035,10.55,3.404,5.993,5.694,13.899,6.543,6.803,0.495,1.762,0.0,5696.666,50.1,88.7,88.8,9.207,16.338295184576598,
2019-04-29 09:08:00,0.177,0.104,0.008,0.434,9.211,54.603,2.13,3.103,10.955,1.607,10.826,73.205,9.548,4.36,4.611,88.477,68.488,0.0,0,19.98,0.898,0.115,0.11,0.446,0.014,11.56,0.94,0.0,1.363,1.21,0.403,0.299,2.342,76.242,47.475,75.396,76.279,76.241,49.018,76.28,5.551,5.81,9.896,5.58,10.415,5.893,13.263,5.845,5.549,5.759,5.567,5.814,5.74,11.814,11.423,11.663,478.701,483.155,68.702,88.036,82.024,84.578,766.649,82.679,85.903,89.571,82.971,40.206,31.353,31.562,42.133,39.353,1570.24,1538.952,1622.267,1678.969,1613.47,15.251,88.692,4.32,14.327,0.117,0.035,10.567,3.409,5.989,5.695,13.875,6.404,6.738,0.495,1.748,0.0,5695.332,50.1,88.7,88.8,9.207,16.23573948822831,
2019-04-29 09:10:00,0.167,0.099,0.008,0.414,9.209,54.614,2.133,3.103,11.07,1.607,10.826,72.842,9.548,4.363,4.627,88.497,66.862,0.0,0,20.001,0.897,0.115,0.11,0.446,0.014,11.646,0.942,0.0,1.351,1.179,0.399,0.307,2.244,76.433,49.226,75.035,75.433,76.442,49.429,75.418,5.572,5.795,10.11,5.6,10.337,5.955,13.254,5.809,5.548,5.781,5.583,5.948,5.785,11.809,11.212,11.691,477.049,480.068,68.5,88.001,82.586,84.6,766.649,82.605,85.871,89.612,83.075,40.78,31.594,33.857,42.535,36.843,1571.38,1563.988,1640.718,1676.727,1635.01,14.627,88.551,4.324,14.421,0.116,0.036,10.438,3.415,5.985,5.697,13.855,6.398,6.669,0.495,1.733,0.0,5693.999,50.1,88.7,88.8,9.207,16.21852169040531,
2019-04-29 09:12:00,0.168,0.097,0.008,0.415,9.207,54.621,2.136,3.104,11.074,1.607,10.827,72.801,9.548,4.366,4.642,88.514,66.795,0.0,0,20.077,0.897,0.115,0.11,0.445,0.014,12.046,0.944,0.0,1.339,1.17,0.394,0.315,2.258,76.282,48.224,75.041,75.924,76.278,49.751,75.918,5.552,5.759,10.025,5.593,10.054,5.839,13.34,5.815,5.548,5.752,5.596,5.854,5.731,11.804,11.073,11.667,476.56,479.97,68.418,87.951,82.623,84.608,766.649,82.623,85.795,89.561,83.072,39.736,30.861,32.52,42.232,40.159,1572.12,1569.857,1638.896,1673.063,1628.95,14.663,88.647,4.327,14.768,0.117,0.036,10.549,3.42,5.981,5.698,13.871,6.477,6.729,0.495,1.725,0.0,5692.666,50.1,88.7,88.8,9.207,16.454569696161332,
2019-04-29 09:14:00,0.172,0.1,0.008,0.426,9.205,54.629,2.137,3.104,11.078,1.607,10.828,72.93,9.548,4.369,4.657,88.525,65.912,0.0,0,19.908,0.897,0.115,0.11,0.445,0.014,12.144,0.946,0.0,1.324,1.165,0.389,0.323,2.268,76.207,47.724,75.332,75.91,76.202,50.393,75.881,5.556,5.797,9.933,5.585,10.277,5.871,13.193,5.885,5.548,5.788,5.607,5.872,5.809,11.799,11.136,11.604,474.139,480.753,68.583,87.933,82.455,84.596,766.649,82.619,85.78,89.595,82.999,39.424,31.775,32.844,42.064,39.333,1568.59,1571.428,1627.531,1668.874,1633.03,14.664,88.588,4.331,15.004,0.117,0.036,10.44,3.426,5.977,5.7,13.888,6.54,6.848,0.496,1.753,0.0,5691.332,50.1,88.7,88.8,9.206,16.480743379211916,
2019-04-29 09:16:00,0.165,0.101,0.008,0.41,9.203,54.637,2.138,3.104,11.083,1.607,10.829,73.11,9.548,4.373,4.672,88.535,66.674,0.0,0,20.078,0.897,0.115,0.111,0.444,0.014,11.844,0.948,0.0,1.306,1.167,0.385,0.331,2.282,76.174,49.078,75.158,75.711,76.35,50.226,75.732,5.56,5.73,10.367,5.578,10.752,5.974,13.033,5.752,5.547,5.749,5.599,5.931,5.789,11.809,11.23,11.625,471.195,477.015,68.699,87.926,82.22,84.554,766.649,82.688,85.874,89.728,82.961,38.803,31.32,33.644,42.752,39.341,1567.72,1589.996,1652.93,1671.473,1616.07,14.573,88.523,4.334,14.659,0.117,0.036,10.583,3.432,5.974,5.701,13.948,6.476,6.816,0.497,1.764,0.0,5689.999,50.1,88.7,88.8,9.206,16.337289091107895,
2019-04-29 09:18:00,0.166,0.101,0.008,0.413,9.202,54.645,2.139,3.105,11.087,1.607,10.829,73.429,9.548,4.376,4.688,88.592,66.615,0.0,0,19.91,0.897,0.115,0.111,0.444,0.014,11.889,0.949,0.0,1.287,1.187,0.38,0.302,2.31,77.007,47.753,75.09,75.813,76.912,49.246,75.76,5.565,5.76,10.26,5.57,10.633,5.869,13.29,5.783,5.547,5.726,5.557,5.866,5.734,11.827,11.201,11.638,470.458,474.106,68.674,87.93,82.435,84.579,766.649,82.61,85.984,89.651,82.954,40.684,31.552,32.764,41.996,37.816,1572.9,1581.983,1637.12,1671.218,1629.07,14.506,88.516,4.337,14.666,0.117,0.036,10.425,3.437,5.97,5.703,13.951,6.432,6.834,0.497,1.749,0.0,5688.666,50.1,88.7,88.8,9.206,16.29623374648463,
2019-04-29 09:20:00,0.172,0.101,0.008,0.423,9.2,54.653,2.14,3.105,11.027,1.607,10.83,73.241,9.548,4.378,4.703,88.55,66.454,0.0,0,20.222,0.896,0.115,0.111,0.443,0.014,11.813,0.951,0.0,1.223,1.207,0.375,0.271,2.338,76.888,48.016,74.899,75.715,76.822,49.173,75.7,5.569,5.794,10.093,5.507,10.637,5.922,13.301,5.757,5.546,5.74,5.536,5.975,5.741,11.784,11.11,11.641,475.444,476.81,68.772,87.977,82.324,84.606,766.649,82.613,85.919,89.842,82.907,40.635,31.528,32.638,42.577,39.98,1561.82,1552.372,1644.94,1674.016,1623.94,15.015,88.531,4.341,14.684,0.117,0.036,10.604,3.446,5.966,5.704,13.919,6.544,6.859,0.498,1.734,0.0,5687.332,50.1,88.7,88.8,9.206,16.462541021885436,
2019-04-29 09:22:00,0.179,0.106,0.009,0.44,9.198,54.661,2.142,3.106,11.039,1.607,10.831,73.401,9.548,4.381,4.718,88.471,66.637,0.0,0,19.914,0.896,0.115,0.111,0.442,0.015,12.048,0.953,0.0,1.244,1.228,0.371,0.203,2.295,76.804,46.856,75.445,75.699,76.794,48.249,75.651,5.573,5.763,10.354,5.525,10.648,5.787,12.898,5.797,5.546,5.747,5.539,5.841,5.821,11.807,11.179,11.645,475.545,480.372,68.703,87.916,82.376,84.465,766.649,82.669,86.005,89.885,82.859,40.614,31.773,33.187,41.616,42.129,1572.28,1536.136,1643.801,1666.115,1641.29,15.428,88.561,4.344,14.96,0.117,0.036,10.459,3.455,5.962,5.705,13.82,6.638,6.865,0.499,1.721,0.0,5685.999,50.1,88.7,88.8,9.205,16.35720308291098,
2019-04-29 09:24:00,0.177,0.103,0.008,0.429,9.196,54.668,2.143,3.106,11.05,1.607,10.831,73.292,9.549,4.383,4.733,88.45,65.876,0.0,0,20.125,0.896,0.115,0.11,0.441,0.015,11.645,0.955,0.0,1.266,1.219,0.366,0.305,2.251,76.938,46.441,75.163,76.187,76.815,48.8,76.131,5.577,5.832,10.009,5.532,10.576,5.998,13.16,5.826,5.546,5.772,5.541,5.936,5.692,11.778,11.212,11.702,477.833,482.003,68.496,87.847,82.519,84.381,766.649,82.567,85.826,89.788,82.819,40.212,31.414,32.59,41.661,35.779,1571.56,1539.891,1645.739,1666.131,1632.22,15.439,88.407,4.347,14.478,0.118,0.036,10.553,3.463,6.003,5.707,13.836,6.54,6.647,0.5,1.717,0.0,5684.666,50.1,88.7,88.8,9.205,16.267931973575795,
2019-04-29 09:26:00,0.172,0.105,0.008,0.427,9.194,54.675,2.144,3.107,11.044,1.608,10.832,72.123,9.549,4.385,4.749,88.43,67.061,0.0,0,20.014,0.896,0.115,0.11,0.441,0.015,11.901,0.957,0.0,1.286,1.205,0.361,0.342,2.256,76.601,46.374,75.335,75.961,76.805,48.704,75.97,5.525,5.829,9.968,5.556,10.157,6.016,13.257,5.76,5.544,5.798,5.544,6.005,5.791,11.8,11.363,11.681,478.986,482.304,68.721,87.928,82.408,84.391,766.649,82.582,85.852,89.842,82.861,40.314,31.242,33.058,42.855,41.005,1570.43,1548.235,1668.989,1671.004,1638.03,15.091,88.371,4.35,14.585,0.118,0.037,10.465,3.472,6.017,5.708,13.941,6.452,6.603,0.501,1.713,0.0,5683.332,50.1,88.7,88.8,9.205,16.262264552052713,
2019-04-29 09:28:00,0.183,0.106,0.009,0.447,9.193,54.682,2.145,3.107,11.03,1.608,10.833,72.847,9.549,4.388,4.764,88.454,66.847,0.0,0,20.036,0.895,0.115,0.11,0.44,0.015,11.596,0.959,0.0,1.305,1.192,0.365,0.384,2.238,76.861,47.11,74.884,76.747,76.839,49.255,76.688,5.567,5.7,10.054,5.593,10.773,5.985,13.093,5.767,5.54,5.744,5.597,5.901,5.848,11.836,11.333,11.661,474.117,479.612,68.715,87.989,82.487,84.451,766.649,82.557,86.003,89.851,82.929,39.864,31.711,33.043,42.718,42.665,1569.68,1567.253,1651.518,1680.679,1639.79,15.669,88.345,4.353,14.334,0.118,0.037,10.486,3.48,6.026,5.71,13.941,6.383,6.612,0.502,1.709,0.0,5681.999,50.1,88.7,88.8,9.204,16.187935886649093,
2019-04-29 09:30:00,0.188,0.113,0.009,0.469,9.193,54.69,2.147,3.108,11.01,1.608,10.833,72.628,9.548,4.39,4.779,88.534,66.135,0.0,0,19.99,0.895,0.115,0.11,0.439,0.015,12.144,0.965,0.0,1.309,1.166,0.372,0.328,2.277,76.521,47.655,75.312,76.343,76.669,49.659,76.284,5.53,5.84,9.825,5.608,10.126,6.011,13.153,5.734,5.536,5.801,5.609,6.041,5.787,11.777,11.214,11.635,473.476,475.843,68.512,87.891,82.667,84.431,766.649,82.587,85.975,89.744,82.862,39.367,31.453,33.567,42.322,39.88,1568.69,1576.323,1672.458,1680.577,1635.56,16.269,88.374,4.356,15.061,0.118,0.037,10.489,3.498,6.035,5.71,13.926,6.45,6.708,0.503,1.705,0.0,5680.666,50.1,88.7,88.8,9.204,16.364544687560336,
2019-04-29 09:32:00,0.189,0.11,0.009,0.469,9.193,54.697,2.148,3.108,10.96,1.608,10.834,72.465,9.548,4.393,4.794,88.497,65.927,0.0,0,20.083,0.895,0.115,0.11,0.438,0.015,12.042,0.976,0.0,1.308,1.128,0.379,0.273,2.268,76.868,47.039,75.549,76.411,76.725,49.202,76.416,5.556,5.882,10.295,5.607,10.214,5.936,13.189,5.844,5.532,5.825,5.62,5.97,5.796,11.784,10.957,11.647,472.111,475.919,68.508,88.004,82.823,84.339,766.649,82.629,86.025,89.917,82.761,40.157,31.665,32.754,42.325,38.482,1573.12,1576.184,1663.987,1689.83,1631.47,16.052,88.44,4.359,14.869,0.118,0.037,10.533,3.523,6.021,5.704,13.895,6.517,6.74,0.503,1.701,0.0,5679.332,50.1,88.7,88.8,9.204,16.366345589569672,
2019-04-29 09:34:00,0.187,0.113,0.009,0.468,9.193,54.704,2.149,3.109,10.998,1.536,10.835,72.561,9.548,4.395,4.81,88.478,66.595,0.0,0,19.938,0.895,0.115,0.109,0.437,0.015,11.971,0.986,0.0,1.307,1.185,0.385,0.28,2.279,76.608,48.573,75.68,76.4,76.582,48.753,76.45,5.544,5.721,9.954,5.605,10.361,5.994,13.165,5.772,5.529,5.744,5.61,5.96,5.769,11.793,11.161,11.627,474.325,476.673,68.684,87.97,82.764,84.447,766.649,82.594,86.062,90.055,82.831,40.066,32.02,32.174,41.732,38.134,1576.36,1576.859,1654.056,1686.917,1636.17,16.277,88.447,4.362,14.987,0.118,0.037,10.516,3.537,6.012,5.699,13.841,6.559,6.769,0.504,1.697,0.0,5677.999,50.1,88.7,88.8,9.204,16.278256150286836,
